CustomerID,Age,Gender,Income,Location,HighestEducation,CreditScore,Profession,DisposableIncome
566,33,0,1893000.0,0,0,679,0,511000.0
567,18,1,399000.0,0,0,696,0,32000.0
568,24,1,1388000.0,0,1,775,3,125000.0
569,18,0,267000.0,2,1,706,0,32000.0
570,34,1,1047000.0,2,0,742,1,199000.0
571,40,1,1605000.0,1,1,725,1,209000.0
572,65,1,604000.0,0,0,764,1,181000.0
573,44,0,2037000.0,1,3,647,1,733000.0
574,36,0,631000.0,1,1,710,0,69000.0
575,52,0,1068000.0,1,1,792,3,310000.0
576,18,1,1260000.0,1,1,667,0,491000.0
577,43,1,1001000.0,1,1,809,1,70000.0
578,51,1,1089000.0,2,1,657,0,229000.0
579,18,0,1084000.0,2,1,686,2,271000.0
580,57,0,2044000.0,1,1,740,0,204000.0
581,45,1,1200000.0,2,1,707,0,180000.0
582,33,0,2275000.0,2,1,598,0,228000.0
583,49,1,1064000.0,1,1,720,2,575000.0
584,74,0,3366000.0,2,2,706,3,1380000.0
585,42,0,1511000.0,2,1,672,0,529000.0
586,43,0,1433000.0,0,0,687,1,272000.0
587,33,0,577000.0,1,1,596,1,127000.0
588,27,0,2184000.0,0,3,672,0,175000.0
589,52,0,1557000.0,0,2,736,0,685000.0
590,27,0,3393000.0,1,2,708,0,1086000.0
591,41,0,1136000.0,0,0,750,0,273000.0
592,32,0,1008000.0,0,1,792,1,615000.0
593,47,1,830000.0,2,0,658,0,241000.0
594,45,0,1204000.0,0,1,655,0,169000.0
595,55,1,2719000.0,1,1,747,0,598000.0
596,32,1,1697000.0,2,2,692,0,441000.0
597,35,1,1072000.0,2,0,690,0,1018000.0
598,25,1,1589000.0,2,2,835,0,508000.0
599,33,0,722000.0,1,0,762,1,87000.0
600,45,1,927000.0,1,1,707,0,213000.0
601,51,1,820000.0,1,0,725,1,139000.0
602,26,1,1919000.0,0,3,710,0,979000.0
603,53,0,2265000.0,0,1,634,0,793000.0
604,60,0,948000.0,2,1,717,0,123000.0
605,46,0,757000.0,2,0,693,1,98000.0
606,68,1,1427000.0,1,1,667,1,200000.0
607,28,1,503000.0,1,0,680,0,65000.0
608,21,0,846000.0,0,0,637,0,68000.0
609,18,0,1681000.0,0,1,623,0,437000.0
610,62,1,1733000.0,1,1,665,3,520000.0
611,49,0,1834000.0,1,0,658,1,440000.0
612,39,1,577000.0,0,1,796,0,167000.0
613,44,1,923000.0,2,1,770,0,175000.0
614,23,0,389000.0,2,2,677,1,47000.0
615,76,1,1792000.0,0,2,726,3,287000.0
616,41,0,3408000.0,0,1,699,1,2011000.0
617,41,1,3129000.0,2,2,673,1,1064000.0
618,50,1,1543000.0,0,1,653,0,247000.0
619,47,1,1117000.0,2,0,684,2,89000.0
620,43,0,1492000.0,2,1,675,0,791000.0
621,28,0,601000.0,0,2,692,1,120000.0
622,47,0,1744000.0,1,3,802,1,732000.0
623,68,0,656000.0,1,3,695,1,138000.0
624,60,0,394000.0,1,1,637,0,75000.0
625,63,0,1225000.0,1,1,689,2,270000.0
626,32,0,2909000.0,1,0,758,0,698000.0
627,25,0,1843000.0,1,0,801,1,516000.0
628,38,0,1954000.0,1,1,632,2,352000.0
629,40,1,1140000.0,0,1,702,0,274000.0
630,56,1,2959000.0,0,1,717,1,888000.0
631,18,0,634000.0,1,1,750,2,120000.0
632,62,0,798000.0,0,1,691,3,311000.0
633,37,0,923000.0,2,2,700,0,148000.0
634,33,0,403000.0,1,0,679,0,153000.0
635,24,0,2809000.0,2,1,634,3,871000.0
636,18,1,1075000.0,0,1,747,0,140000.0
637,52,1,734000.0,1,0,652,0,103000.0
638,41,1,1101000.0,2,1,621,1,143000.0
639,20,0,700000.0,0,0,676,0,154000.0
640,20,1,1738000.0,1,1,616,3,243000.0
641,34,1,3203000.0,1,1,679,1,1281000.0
642,65,0,2880000.0,2,2,677,3,490000.0
643,36,0,1755000.0,2,2,695,0,211000.0
644,18,0,962000.0,2,1,676,0,260000.0
645,36,0,1284000.0,0,2,702,0,77000.0
646,35,1,1252000.0,2,2,793,0,125000.0
647,18,0,868000.0,2,1,575,0,95000.0
648,39,0,882000.0,2,0,776,2,229000.0
649,36,0,749000.0,1,0,628,0,187000.0
650,50,0,845000.0,2,2,722,1,186000.0
651,67,1,1345000.0,2,1,763,1,229000.0
652,56,1,614000.0,0,0,690,0,264000.0
653,35,1,800000.0,0,1,710,0,200000.0
654,23,0,736000.0,2,0,736,0,118000.0
655,78,1,2142000.0,0,2,752,1,386000.0
656,40,0,1439000.0,0,2,641,2,259000.0
657,40,1,1448000.0,0,1,720,0,550000.0
658,39,0,1195000.0,1,0,696,2,263000.0
659,42,0,2842000.0,2,1,724,0,597000.0
660,37,0,2175000.0,2,0,724,1,130000.0
661,31,0,828000.0,2,1,696,1,99000.0
662,31,1,1791000.0,0,2,700,0,251000.0
663,39,0,892000.0,0,0,727,1,80000.0
664,31,0,435000.0,0,1,677,0,83000.0
665,29,0,1187000.0,1,0,737,3,273000.0
666,41,1,880000.0,0,1,663,0,167000.0
667,36,0,667000.0,1,0,799,1,187000.0
668,62,1,1077000.0,2,1,724,1,151000.0
669,18,1,562000.0,0,1,712,1,51000.0
670,56,0,3826000.0,1,2,671,0,612000.0
671,58,0,759000.0,1,1,694,0,106000.0
672,18,0,760000.0,0,1,721,0,114000.0
673,34,1,564000.0,1,3,762,0,45000.0
674,34,0,726000.0,0,1,642,1,102000.0
675,18,0,425000.0,1,1,632,1,238000.0
676,28,1,1086000.0,2,0,676,0,65000.0
677,23,1,469000.0,2,2,679,2,61000.0
678,66,0,3064000.0,2,1,677,3,1072000.0
679,54,0,601000.0,0,0,723,0,144000.0
680,59,0,727000.0,2,0,711,0,138000.0
681,50,0,1782000.0,2,1,688,0,267000.0
682,23,0,1987000.0,2,0,768,0,477000.0
683,32,1,818000.0,0,1,815,1,213000.0
684,47,0,1444000.0,1,0,727,0,332000.0
685,21,1,511000.0,0,1,722,0,41000.0
686,50,1,859000.0,0,0,703,1,60000.0
687,36,0,1017000.0,2,1,644,3,142000.0
688,34,1,604000.0,1,0,749,2,211000.0
689,50,0,2250000.0,2,1,688,1,180000.0
690,46,1,2047000.0,2,2,697,0,430000.0
691,34,1,904000.0,0,2,706,0,199000.0
692,57,0,351000.0,0,0,639,2,46000.0
693,23,0,619000.0,0,1,765,3,105000.0
694,49,0,2361000.0,2,1,742,1,2101000.0
695,48,0,1467000.0,1,3,658,2,132000.0
696,35,0,1994000.0,1,2,647,1,658000.0
697,44,0,2366000.0,2,0,660,0,521000.0
698,21,1,1018000.0,1,0,659,0,183000.0
699,53,0,2313000.0,2,1,643,0,278000.0
700,37,1,714000.0,1,0,715,0,221000.0
701,32,1,2286000.0,2,3,715,0,1006000.0
702,55,0,1516000.0,1,3,637,0,394000.0
703,29,1,749000.0,0,2,802,0,172000.0
704,18,0,2058000.0,0,0,649,1,268000.0
705,18,0,811000.0,0,1,598,0,73000.0
706,49,1,881000.0,0,1,732,0,176000.0
707,20,0,1183000.0,2,1,699,0,260000.0
708,66,1,759000.0,1,0,680,3,167000.0
709,18,1,437000.0,2,1,706,0,92000.0
710,65,1,1166000.0,0,0,697,2,338000.0
711,43,1,571000.0,1,1,734,2,160000.0
712,38,1,1092000.0,2,3,689,0,218000.0
713,31,0,587000.0,0,2,675,0,129000.0
714,45,0,2212000.0,1,2,710,1,708000.0
715,39,1,2923000.0,1,2,739,0,702000.0
716,56,0,591000.0,0,0,695,2,89000.0
717,41,0,3324000.0,0,1,697,0,765000.0
718,42,0,1696000.0,1,1,764,0,305000.0
719,34,1,1181000.0,0,1,702,3,283000.0
720,39,0,522000.0,2,1,626,0,266000.0
721,44,1,589000.0,0,2,703,0,124000.0
722,18,0,805000.0,0,1,700,0,193000.0
723,19,0,765000.0,0,1,712,0,107000.0
724,51,0,1110000.0,1,1,711,1,144000.0
725,42,0,1036000.0,1,0,700,1,363000.0
726,37,1,664000.0,0,0,716,0,126000.0
727,40,0,1141000.0,1,2,639,0,308000.0
728,45,0,1198000.0,0,1,813,0,228000.0
729,31,0,4093000.0,2,2,703,0,1064000.0
730,28,0,270000.0,1,0,646,1,89000.0
731,42,0,1577000.0,0,2,626,1,158000.0
732,25,0,1080000.0,1,2,723,0,76000.0
733,46,1,1229000.0,2,1,680,2,270000.0
734,18,1,984000.0,2,1,714,0,354000.0
735,55,0,3619000.0,0,1,805,2,290000.0
736,47,0,1275000.0,1,0,701,0,293000.0
737,43,0,556000.0,2,1,754,2,172000.0
738,54,0,1387000.0,1,0,651,1,291000.0
739,64,1,1531000.0,0,2,713,3,429000.0
740,55,1,1113000.0,2,2,657,0,334000.0
741,18,0,901000.0,2,1,642,1,117000.0
742,20,1,697000.0,1,0,709,1,321000.0
743,30,0,771000.0,2,0,774,1,116000.0
744,40,0,1212000.0,0,2,748,0,412000.0
745,47,0,771000.0,0,2,836,0,278000.0
746,29,0,1396000.0,2,1,697,0,181000.0
747,42,1,1082000.0,0,1,716,0,227000.0
748,28,0,1097000.0,2,1,733,1,362000.0
749,30,0,724000.0,2,2,705,0,181000.0
750,18,1,468000.0,2,1,744,1,183000.0
751,26,1,676000.0,2,0,673,1,74000.0
752,19,1,822000.0,1,1,665,0,247000.0
753,25,1,653000.0,2,0,674,0,59000.0
754,55,0,1402000.0,0,1,649,0,421000.0
755,25,1,353000.0,1,2,615,0,32000.0
756,79,1,5166000.0,0,2,692,3,310000.0
757,47,1,838000.0,2,1,588,3,369000.0
758,42,1,567000.0,0,0,679,2,130000.0
759,27,0,1892000.0,1,2,596,0,454000.0
760,50,1,802000.0,0,2,780,0,353000.0
761,31,0,1110000.0,1,1,679,0,166000.0
762,41,0,558000.0,2,0,559,3,151000.0
763,78,0,1250000.0,2,0,701,3,262000.0
764,38,1,831000.0,0,0,713,2,249000.0
765,57,0,822000.0,0,0,669,0,164000.0
766,29,0,1318000.0,2,0,780,1,290000.0
767,39,0,1979000.0,2,0,729,1,851000.0
768,66,1,1152000.0,0,2,687,1,184000.0
769,30,0,1057000.0,2,1,726,0,180000.0
770,67,1,782000.0,1,1,777,3,125000.0
771,50,1,1170000.0,1,0,639,0,82000.0
772,31,0,1900000.0,0,3,658,1,741000.0
773,49,0,1331000.0,0,1,701,1,479000.0
774,54,1,1257000.0,2,3,616,1,251000.0
775,49,1,1107000.0,2,1,714,1,199000.0
776,18,1,562000.0,1,0,782,3,107000.0
777,29,0,990000.0,0,2,693,0,89000.0
778,36,1,776000.0,0,1,620,0,140000.0
779,38,0,1202000.0,0,1,740,3,565000.0
780,49,1,779000.0,0,2,782,2,117000.0
781,42,1,324000.0,1,2,563,3,45000.0
782,19,0,1602000.0,1,1,726,1,192000.0
783,45,1,1315000.0,0,2,732,1,513000.0
784,49,1,1335000.0,1,1,723,0,481000.0
785,48,1,855000.0,0,1,711,0,137000.0
786,56,0,1234000.0,1,2,705,0,284000.0
787,52,0,763000.0,2,1,686,1,183000.0
788,46,1,1911000.0,1,0,774,2,707000.0
789,38,0,858000.0,0,1,704,0,163000.0
790,18,0,330000.0,2,0,820,0,40000.0
791,46,1,1487000.0,0,0,747,1,164000.0
792,43,0,1806000.0,2,0,705,1,289000.0
793,44,1,945000.0,2,0,654,0,208000.0
794,20,0,1574000.0,1,0,728,0,535000.0
795,23,0,900000.0,1,0,658,2,99000.0
796,55,1,1261000.0,2,1,667,0,240000.0
797,39,1,931000.0,2,0,681,0,112000.0
798,50,1,1424000.0,2,0,636,3,328000.0
799,40,0,2186000.0,0,2,787,0,153000.0
800,40,1,1654000.0,1,2,639,2,380000.0
801,54,0,1513000.0,0,1,713,2,741000.0
802,32,0,1189000.0,1,2,660,3,345000.0
803,41,0,1626000.0,0,1,628,0,358000.0
804,33,1,654000.0,1,0,688,0,170000.0
805,33,0,547000.0,2,2,692,0,181000.0
806,35,0,1311000.0,2,2,775,1,210000.0
807,43,0,707000.0,1,1,720,0,92000.0
808,32,0,421000.0,2,0,710,0,202000.0
809,58,0,2715000.0,2,0,738,1,489000.0
810,26,1,154000.0,0,0,685,0,72000.0
811,37,0,1487000.0,1,1,669,0,625000.0
812,33,1,603000.0,2,1,667,1,145000.0
813,61,1,956000.0,1,1,664,3,564000.0
814,42,0,1438000.0,0,1,714,1,244000.0
815,55,1,4300000.0,1,1,627,1,2752000.0
816,18,0,1164000.0,0,1,688,0,198000.0
817,44,1,622000.0,0,0,766,0,50000.0
818,53,1,1285000.0,0,1,715,0,270000.0
819,41,0,1244000.0,2,3,695,1,199000.0
820,55,1,477000.0,0,1,673,0,301000.0
821,32,0,1047000.0,1,1,656,0,293000.0
822,61,0,890000.0,1,0,762,3,151000.0
823,74,1,2034000.0,2,0,705,3,203000.0
824,34,0,897000.0,2,1,674,2,108000.0
825,33,0,2235000.0,0,1,684,0,939000.0
826,61,0,1486000.0,0,0,655,3,119000.0
827,63,1,1413000.0,0,0,705,1,311000.0
828,32,0,2718000.0,2,1,705,0,381000.0
829,33,1,1046000.0,2,0,730,1,157000.0
830,35,0,3027000.0,1,3,624,0,636000.0
831,19,0,413000.0,0,0,706,0,149000.0
832,26,1,427000.0,0,3,728,0,120000.0
833,24,0,1012000.0,1,1,691,0,121000.0
834,28,1,1752000.0,1,1,767,1,648000.0
835,39,0,630000.0,1,1,732,2,132000.0
836,43,0,942000.0,1,1,754,2,141000.0
837,63,0,630000.0,0,1,646,3,195000.0
838,25,1,789000.0,2,0,608,1,197000.0
839,54,1,1152000.0,0,0,714,1,230000.0
840,36,1,1457000.0,1,1,598,0,277000.0
841,39,0,758000.0,2,0,670,3,220000.0
842,50,1,972000.0,0,0,698,0,369000.0
843,23,0,1375000.0,1,2,737,1,151000.0
844,45,1,1509000.0,2,2,704,0,272000.0
845,42,1,1601000.0,2,2,772,0,144000.0
846,47,1,1884000.0,2,1,665,0,433000.0
847,44,0,1494000.0,0,0,654,1,284000.0
848,76,0,4108000.0,1,0,813,1,411000.0
849,30,0,1394000.0,0,2,692,0,321000.0
850,32,1,1435000.0,0,2,706,0,129000.0
851,30,0,850000.0,0,1,671,3,110000.0
852,31,0,1036000.0,2,1,655,0,269000.0
853,30,0,587000.0,1,2,692,0,106000.0
854,57,0,1007000.0,0,1,752,0,211000.0
855,61,0,2830000.0,1,2,688,3,1104000.0
856,31,1,403000.0,2,0,575,1,153000.0
857,27,1,1904000.0,0,1,644,1,628000.0
858,47,1,1058000.0,1,1,794,1,127000.0
859,31,1,637000.0,2,1,573,0,102000.0
860,49,0,1376000.0,0,3,663,0,151000.0
861,43,0,1778000.0,0,2,721,3,391000.0
862,18,0,747000.0,1,0,723,1,172000.0
863,63,1,3302000.0,1,0,724,2,561000.0
864,66,0,1863000.0,0,1,744,3,633000.0
865,30,0,1114000.0,0,0,689,3,256000.0
866,34,0,1195000.0,2,0,648,0,251000.0
867,44,0,1273000.0,2,1,689,0,280000.0
868,45,0,1063000.0,0,1,759,0,500000.0
869,49,0,1494000.0,1,2,617,0,403000.0
870,70,1,1744000.0,1,1,677,3,262000.0
871,37,1,1059000.0,0,1,700,0,116000.0
872,28,0,1571000.0,2,0,667,0,361000.0
873,19,0,1484000.0,0,1,673,1,223000.0
874,29,1,540000.0,1,1,720,0,54000.0
875,39,0,1581000.0,0,0,706,0,174000.0
876,66,1,1295000.0,0,0,747,3,104000.0
877,32,0,763000.0,2,0,727,0,290000.0
878,43,1,1673000.0,1,1,751,2,268000.0
879,39,1,1123000.0,1,0,667,0,157000.0
880,57,1,764000.0,0,0,830,0,107000.0
881,77,1,2160000.0,1,0,616,3,173000.0
882,32,0,1099000.0,1,2,740,0,297000.0
883,32,0,1318000.0,1,0,649,1,593000.0
884,55,0,1163000.0,1,0,618,2,267000.0
885,50,1,1659000.0,2,0,783,0,1145000.0
886,67,0,2429000.0,2,1,681,3,680000.0
887,48,1,2262000.0,2,1,636,0,362000.0
888,34,0,771000.0,2,1,679,1,224000.0
889,48,0,3102000.0,2,1,665,1,620000.0
890,56,1,1426000.0,1,2,691,0,200000.0
891,52,0,806000.0,0,2,683,3,137000.0
892,47,0,1347000.0,0,1,632,0,283000.0
893,56,0,1082000.0,2,0,703,0,216000.0
894,57,0,1025000.0,1,1,699,3,174000.0
895,60,1,1450000.0,2,1,781,1,710000.0
896,49,1,2300000.0,0,3,772,0,483000.0
897,37,0,1451000.0,1,2,700,0,363000.0
898,42,0,2258000.0,1,1,723,2,203000.0
899,58,0,1137000.0,1,0,647,0,125000.0
900,27,0,1022000.0,0,0,732,0,286000.0
901,45,1,1535000.0,0,2,836,0,384000.0
902,34,1,2651000.0,2,1,642,0,265000.0
903,40,0,681000.0,2,1,669,1,184000.0
904,59,0,1055000.0,0,1,712,0,369000.0
905,42,1,3282000.0,2,1,709,0,656000.0
906,40,0,1012000.0,0,1,705,0,101000.0
907,19,0,331000.0,1,0,665,1,40000.0
908,51,1,3470000.0,2,1,629,0,1457000.0
909,49,0,676000.0,0,0,657,1,61000.0
910,72,0,1663000.0,0,1,741,1,532000.0
911,35,1,1817000.0,0,1,801,0,145000.0
912,43,1,1841000.0,2,1,726,0,387000.0
913,43,0,853000.0,2,2,683,1,119000.0
914,63,0,4801000.0,1,1,741,3,1200000.0
915,38,0,1435000.0,2,1,632,0,560000.0
916,44,1,1014000.0,2,0,698,0,122000.0
917,49,0,667000.0,2,0,670,0,147000.0
918,42,0,1851000.0,1,3,685,1,981000.0
919,33,1,2186000.0,1,1,671,1,437000.0
920,42,0,1006000.0,1,1,644,1,131000.0
921,56,0,494000.0,2,0,785,1,84000.0
922,24,0,718000.0,0,2,668,1,93000.0
923,41,0,970000.0,2,1,668,2,242000.0
924,29,0,455000.0,1,1,697,2,82000.0
925,57,1,1554000.0,2,0,710,0,668000.0
926,18,1,1032000.0,2,0,780,0,186000.0
927,31,0,612000.0,0,0,708,0,49000.0
928,45,0,1832000.0,0,1,727,2,275000.0
929,63,1,804000.0,2,0,607,1,257000.0
930,39,0,501000.0,1,0,715,1,95000.0
931,31,0,592000.0,2,1,662,0,107000.0
932,68,1,1010000.0,2,1,662,3,131000.0
933,18,0,1061000.0,2,0,640,0,202000.0
934,18,0,1083000.0,1,1,683,1,97000.0
935,46,0,671000.0,1,0,719,1,302000.0
936,32,0,819000.0,1,2,721,1,229000.0
937,24,0,2471000.0,1,2,709,0,568000.0
938,50,0,2405000.0,1,3,668,0,289000.0
939,43,0,579000.0,2,1,663,0,168000.0
940,31,1,1948000.0,1,1,679,0,662000.0
941,20,0,2621000.0,2,1,705,0,1835000.0
942,53,0,1464000.0,2,2,621,0,220000.0
943,49,1,1219000.0,2,2,687,0,244000.0
944,38,1,891000.0,0,1,681,0,285000.0
945,67,0,1295000.0,1,1,717,3,220000.0
946,23,0,1141000.0,1,0,841,3,57000.0
947,18,0,598000.0,2,1,699,0,126000.0
948,29,1,1430000.0,0,1,700,2,243000.0
949,39,0,1259000.0,1,2,732,1,164000.0
950,43,0,985000.0,2,2,689,2,167000.0
951,36,0,1285000.0,0,1,721,1,334000.0
952,45,0,1216000.0,2,2,765,1,316000.0
953,21,0,787000.0,0,1,685,0,94000.0
954,61,0,1766000.0,2,3,776,3,371000.0
955,38,1,1094000.0,1,1,709,3,197000.0
956,56,1,1069000.0,2,1,739,0,224000.0
957,45,0,799000.0,2,1,751,0,144000.0
958,46,0,1109000.0,0,0,766,1,100000.0
959,48,0,1379000.0,0,1,756,0,427000.0
960,46,0,1296000.0,1,0,769,0,285000.0
961,49,1,1899000.0,2,3,708,1,779000.0
962,59,1,2707000.0,0,1,664,0,487000.0
963,42,0,759000.0,1,2,705,0,152000.0
964,50,0,2812000.0,1,1,646,0,506000.0
965,38,0,493000.0,0,0,683,0,118000.0
966,61,1,2325000.0,0,0,670,2,744000.0
967,29,1,1253000.0,2,1,625,0,351000.0
968,67,1,1318000.0,1,2,746,2,330000.0
969,39,1,333000.0,0,1,766,1,60000.0
970,18,0,388000.0,1,1,663,0,120000.0
971,41,1,834000.0,2,1,731,1,125000.0
972,29,1,1375000.0,0,2,832,3,138000.0
973,52,0,868000.0,1,0,759,0,174000.0
974,30,0,1218000.0,0,3,648,0,97000.0
975,33,1,829000.0,2,1,744,0,108000.0
976,18,1,1006000.0,2,1,691,0,181000.0
977,33,1,516000.0,2,1,743,1,88000.0
978,18,1,626000.0,2,0,815,0,163000.0
979,18,1,1067000.0,0,1,696,1,192000.0
980,51,1,3969000.0,0,0,770,0,873000.0
981,51,0,2211000.0,1,2,662,0,310000.0
982,46,1,1108000.0,1,1,675,2,288000.0
983,25,0,582000.0,0,0,601,1,163000.0
984,39,0,1224000.0,0,0,781,0,257000.0
985,39,0,828000.0,1,2,616,0,141000.0
986,22,1,1062000.0,0,2,643,0,223000.0
987,62,1,1905000.0,2,2,711,3,267000.0
988,53,1,1191000.0,2,1,802,2,274000.0
989,36,0,1969000.0,2,2,604,0,394000.0
990,40,0,941000.0,1,0,718,1,132000.0
991,43,0,818000.0,0,0,628,1,90000.0
992,18,0,635000.0,1,1,783,1,222000.0
993,36,1,635000.0,1,2,708,0,159000.0
994,29,0,479000.0,0,1,777,1,125000.0
995,24,1,1064000.0,1,0,661,0,213000.0
996,35,1,2220000.0,2,1,677,0,488000.0
997,66,0,4387000.0,0,1,653,2,1053000.0
998,49,1,2200000.0,2,1,772,0,726000.0
999,31,0,1468000.0,2,2,771,1,294000.0
1000,48,0,1450000.0,0,1,667,0,102000.0
1001,60,1,2374000.0,2,0,748,1,427000.0
1002,53,1,1233000.0,2,2,694,0,136000.0
1003,40,0,2427000.0,2,0,602,0,340000.0
1004,30,0,1094000.0,0,2,725,0,164000.0
1005,50,0,1449000.0,0,1,742,2,188000.0
1006,45,0,1216000.0,0,1,755,2,61000.0
1007,53,1,2897000.0,1,3,703,0,464000.0
1008,49,1,1251000.0,2,1,682,1,125000.0
1009,55,0,1644000.0,1,1,675,0,806000.0
1010,31,1,615000.0,1,2,745,0,98000.0
1011,59,0,1108000.0,2,0,721,0,211000.0
1012,42,0,1706000.0,0,0,668,2,512000.0
1013,71,1,1028000.0,1,1,714,1,134000.0
1014,29,1,840000.0,0,0,736,0,260000.0
1015,66,1,1282000.0,0,0,737,3,269000.0
1016,42,0,1087000.0,2,3,699,2,174000.0
1017,30,1,1646000.0,1,1,762,2,625000.0
1018,32,0,1470000.0,1,2,660,0,265000.0
1019,35,1,1877000.0,0,2,702,0,507000.0
1020,46,1,1794000.0,2,0,746,0,807000.0
1021,47,0,1409000.0,1,2,715,0,254000.0
1022,31,1,2486000.0,0,2,704,1,572000.0
1023,39,0,531000.0,0,0,662,0,96000.0
1024,72,0,1844000.0,0,3,635,1,240000.0
1025,65,1,1599000.0,2,1,665,2,736000.0
1026,46,0,640000.0,2,3,758,2,173000.0
1027,40,1,2587000.0,0,2,667,1,673000.0
1028,41,0,742000.0,0,1,700,1,111000.0
1029,49,1,1302000.0,2,1,799,0,352000.0
1030,24,0,1151000.0,0,0,751,0,242000.0
1031,36,0,3423000.0,0,1,692,0,582000.0
1032,18,0,311000.0,2,0,687,0,62000.0
1033,45,1,1825000.0,0,2,772,0,256000.0
1034,49,1,1096000.0,0,1,682,1,296000.0
1035,32,1,1587000.0,0,2,700,1,206000.0
1036,63,0,2326000.0,2,1,690,3,209000.0
1037,21,0,927000.0,2,0,781,0,213000.0
1038,18,0,853000.0,2,1,699,1,145000.0
1039,43,1,692000.0,1,1,683,2,62000.0
1040,55,0,716000.0,1,0,734,0,165000.0
1041,65,1,2220000.0,1,1,797,3,1132000.0
1042,33,1,757000.0,1,2,638,0,129000.0
1043,56,0,1679000.0,2,1,717,0,201000.0
1044,39,0,1868000.0,0,0,658,1,560000.0
1045,37,1,641000.0,2,2,771,0,103000.0
1046,53,0,2526000.0,1,1,644,0,480000.0
1047,49,0,2073000.0,2,0,740,0,311000.0
1048,18,0,1221000.0,0,1,663,2,232000.0
1049,62,1,925000.0,1,0,782,3,194000.0
1050,60,1,1609000.0,0,0,820,0,274000.0
1051,30,0,905000.0,0,1,761,0,299000.0
1052,45,0,736000.0,0,0,697,0,155000.0
1053,47,0,1150000.0,1,0,639,1,334000.0
1054,43,1,758000.0,2,1,709,0,220000.0
1055,31,0,626000.0,1,2,713,0,100000.0
1056,29,0,744000.0,1,1,816,2,126000.0
1057,39,1,412000.0,2,0,706,1,91000.0
1058,57,1,2815000.0,2,2,664,0,1323000.0
1059,48,1,1816000.0,2,2,710,0,454000.0
1060,34,1,594000.0,2,0,680,1,101000.0
1061,51,0,997000.0,0,1,695,0,189000.0
1062,18,0,1198000.0,1,1,808,1,288000.0
1063,57,0,2592000.0,1,1,657,0,804000.0
1064,18,0,1086000.0,1,1,748,0,337000.0
1065,34,1,1154000.0,2,3,684,3,115000.0
1066,23,1,393000.0,1,1,698,0,259000.0
1067,20,1,630000.0,0,0,699,0,76000.0
1068,57,0,776000.0,1,1,651,1,194000.0
1069,32,1,568000.0,1,1,729,0,85000.0
1070,45,1,2226000.0,0,1,587,2,534000.0
1071,39,0,1322000.0,0,3,684,0,225000.0
1072,47,1,1151000.0,1,0,714,0,242000.0
1073,41,0,1403000.0,2,1,728,0,337000.0
1074,20,0,676000.0,2,0,726,0,183000.0
1075,54,1,1550000.0,1,2,643,1,1008000.0
1076,32,1,1290000.0,1,3,679,1,181000.0
1077,18,0,747000.0,1,1,707,0,217000.0
1078,33,0,1183000.0,1,1,662,0,272000.0
1079,62,1,1204000.0,2,0,708,1,891000.0
1080,52,1,1359000.0,1,1,727,0,245000.0
1081,34,1,1048000.0,0,1,672,1,189000.0
1082,34,0,2426000.0,2,0,732,1,922000.0
1083,35,0,2183000.0,2,3,687,0,284000.0
1084,71,0,2608000.0,0,2,659,3,313000.0
1085,45,0,1326000.0,1,0,766,1,345000.0
1086,46,0,1504000.0,1,1,675,2,211000.0
1087,55,0,1167000.0,1,1,628,0,152000.0
1088,43,1,1793000.0,1,0,674,0,807000.0
1089,36,0,1105000.0,1,0,712,3,354000.0
1090,37,1,1457000.0,0,1,716,0,117000.0
1091,38,0,1074000.0,1,2,645,0,193000.0
1092,39,0,907000.0,0,3,731,0,408000.0
1093,50,0,1958000.0,0,0,697,0,235000.0
1094,40,0,1360000.0,0,2,627,0,299000.0
1095,50,0,1001000.0,1,1,616,0,310000.0
1096,38,1,1141000.0,1,0,710,2,513000.0
1097,41,1,1087000.0,2,1,683,0,228000.0
1098,18,0,2234000.0,2,1,655,1,603000.0
1099,53,0,959000.0,0,0,668,2,230000.0
1100,45,1,1310000.0,2,0,695,0,144000.0
1101,54,1,2288000.0,0,1,693,0,664000.0
1102,18,0,993000.0,2,0,693,0,218000.0
1103,71,1,2320000.0,1,2,692,3,1067000.0
1104,37,1,845000.0,1,1,798,3,177000.0
1105,56,1,1623000.0,0,2,674,0,552000.0
1106,24,1,994000.0,0,0,736,0,179000.0
1107,49,1,1544000.0,1,2,730,0,216000.0
1108,24,1,1898000.0,1,1,670,0,569000.0
1109,30,0,795000.0,1,0,615,0,127000.0
1110,68,1,1751000.0,2,2,679,3,508000.0
1111,37,1,3960000.0,2,1,617,0,436000.0
1112,43,1,1550000.0,2,0,609,0,651000.0
1113,53,1,707000.0,2,0,674,0,35000.0
1114,47,0,1376000.0,0,0,703,3,220000.0
1115,42,0,2163000.0,0,3,689,0,454000.0
1116,45,0,907000.0,2,2,618,1,100000.0
1117,76,0,1411000.0,0,1,639,3,395000.0
1118,39,0,616000.0,2,1,707,1,191000.0
1119,43,1,1185000.0,2,0,730,0,71000.0
1120,55,0,597000.0,1,1,658,3,143000.0
1121,56,1,798000.0,2,0,698,1,64000.0
1122,57,1,687000.0,0,1,710,3,261000.0
1123,49,0,1482000.0,2,1,786,1,474000.0
1124,22,0,834000.0,1,2,779,1,208000.0
1125,64,1,1794000.0,0,1,729,1,233000.0
