CustomerID,Age,Gender,Location,HighestEducation,Income,CreditScore,Profession,DisposableIncome
408,37,Female,Suburb,Masters,2725000.0,686,Self-employed,927000.0
409,41,Female,Urban,Masters,1242000.0,642,Self-employed,273000.0
410,47,Female,Rural,Graduation,933000.0,671,Salaried,159000.0
411,50,Female,Suburb,Graduation,1161000.0,714,Salaried,267000.0
412,23,Female,Urban,Graduation,538000.0,722,Self-employed,86000.0
413,18,Male,Suburb,Graduation,1138000.0,797,Salaried,193000.0
414,59,Male,Urban,HighSchool,732000.0,741,Retired,220000.0
415,44,Male,Rural,PostDoc,4326000.0,687,Business,1082000.0
416,28,Female,Suburb,Graduation,1951000.0,726,Self-employed,351000.0
417,63,Male,Suburb,Masters,1206000.0,716,Retired,217000.0
418,41,Male,Urban,Graduation,1024000.0,702,Self-employed,154000.0
419,57,Male,Urban,Graduation,775000.0,783,Salaried,302000.0
420,41,Female,Rural,Masters,873000.0,668,Salaried,297000.0
421,70,Female,Urban,Masters,3905000.0,730,Retired,1406000.0
422,66,Male,Urban,Graduation,2035000.0,729,Self-employed,387000.0
423,36,Male,Urban,Masters,1548000.0,790,Self-employed,372000.0
424,54,Male,Rural,HighSchool,591000.0,596,Salaried,142000.0
425,49,Male,Rural,Graduation,895000.0,760,Salaried,224000.0
426,60,Male,Suburb,HighSchool,1105000.0,644,Salaried,133000.0
427,25,Female,Rural,Masters,1565000.0,623,Salaried,814000.0
428,50,Female,Urban,Graduation,994000.0,652,Self-employed,60000.0
429,55,Male,Suburb,HighSchool,1183000.0,626,Retired,130000.0
430,18,Male,Rural,HighSchool,675000.0,759,Self-employed,61000.0
431,22,Male,Rural,Graduation,659000.0,780,Retired,119000.0
432,18,Male,Urban,Graduation,791000.0,664,Salaried,182000.0
433,35,Male,Urban,HighSchool,1166000.0,689,Salaried,233000.0
434,50,Male,Rural,PostDoc,5206000.0,756,Self-employed,416000.0
435,62,Male,Suburb,Masters,1986000.0,783,Retired,556000.0
436,41,Female,Urban,Graduation,3210000.0,707,Self-employed,546000.0
437,64,Female,Rural,Graduation,1646000.0,678,Retired,346000.0
438,19,Female,Rural,Graduation,1512000.0,629,Self-employed,953000.0
439,18,Male,Urban,Graduation,593000.0,640,Salaried,107000.0
440,39,Female,Suburb,HighSchool,740000.0,781,Salaried,155000.0
441,45,Female,Suburb,Graduation,930000.0,640,Salaried,121000.0
442,39,Male,Suburb,PostDoc,1376000.0,719,Self-employed,509000.0
443,18,Male,Urban,Graduation,981000.0,687,Business,343000.0
444,38,Male,Urban,Masters,1789000.0,682,Self-employed,429000.0
445,20,Male,Urban,Graduation,1771000.0,622,Salaried,301000.0
446,50,Male,Suburb,Graduation,1165000.0,688,Salaried,221000.0
447,45,Female,Suburb,PostDoc,3868000.0,781,Business,2166000.0
448,25,Male,Urban,HighSchool,536000.0,699,Salaried,150000.0
449,32,Male,Urban,HighSchool,448000.0,728,Salaried,49000.0
450,24,Male,Urban,HighSchool,968000.0,626,Self-employed,232000.0
451,39,Female,Suburb,Graduation,1004000.0,694,Self-employed,201000.0
452,54,Male,Rural,HighSchool,765000.0,690,Salaried,161000.0
453,25,Female,Rural,Graduation,620000.0,693,Self-employed,118000.0
454,47,Male,Suburb,HighSchool,378000.0,721,Self-employed,87000.0
455,32,Male,Urban,Graduation,1559000.0,712,Self-employed,312000.0
456,28,Female,Urban,Masters,1749000.0,650,Business,297000.0
457,38,Male,Urban,Graduation,2132000.0,663,Salaried,512000.0
458,24,Male,Urban,Masters,2231000.0,700,Self-employed,469000.0
459,31,Male,Suburb,HighSchool,385000.0,806,Self-employed,169000.0
460,22,Female,Rural,Graduation,1073000.0,662,Self-employed,193000.0
461,69,Female,Rural,HighSchool,1082000.0,676,Self-employed,119000.0
462,40,Male,Suburb,Graduation,2291000.0,683,Self-employed,664000.0
463,29,Female,Urban,Graduation,2208000.0,716,Salaried,707000.0
464,43,Male,Rural,Graduation,604000.0,748,Salaried,48000.0
465,38,Female,Suburb,HighSchool,1366000.0,719,Retired,301000.0
466,36,Male,Urban,HighSchool,1245000.0,648,Salaried,224000.0
467,49,Female,Rural,Graduation,1025000.0,731,Self-employed,266000.0
468,51,Female,Suburb,Masters,2405000.0,775,Self-employed,625000.0
469,32,Female,Rural,HighSchool,254000.0,702,Salaried,64000.0
470,31,Male,Rural,Graduation,1196000.0,686,Self-employed,371000.0
471,35,Female,Suburb,HighSchool,449000.0,787,Salaried,117000.0
472,18,Male,Suburb,Graduation,1300000.0,634,Salaried,559000.0
473,18,Female,Rural,Graduation,1231000.0,706,Retired,234000.0
474,60,Male,Rural,HighSchool,965000.0,717,Salaried,193000.0
475,64,Male,Suburb,Graduation,1982000.0,714,Retired,317000.0
476,36,Male,Urban,Graduation,885000.0,732,Salaried,142000.0
477,48,Male,Urban,Masters,1354000.0,641,Salaried,257000.0
478,44,Female,Urban,Graduation,4176000.0,686,Salaried,1378000.0
479,80,Female,Urban,Graduation,3460000.0,680,Retired,657000.0
480,56,Female,Suburb,Masters,2771000.0,644,Salaried,610000.0
481,38,Female,Urban,Graduation,1211000.0,627,Salaried,484000.0
482,25,Female,Rural,Masters,5843000.0,763,Salaried,1928000.0
483,18,Male,Urban,HighSchool,1354000.0,708,Salaried,176000.0
484,43,Male,Suburb,Masters,1945000.0,652,Self-employed,194000.0
485,28,Male,Urban,Graduation,723000.0,653,Salaried,51000.0
486,18,Male,Urban,Graduation,1028000.0,698,Self-employed,329000.0
487,30,Male,Suburb,Graduation,1000000.0,745,Salaried,40000.0
488,23,Male,Urban,HighSchool,397000.0,655,Retired,60000.0
489,65,Male,Suburb,Graduation,3602000.0,727,Self-employed,540000.0
490,53,Male,Urban,Graduation,2089000.0,772,Business,480000.0
491,39,Female,Suburb,HighSchool,652000.0,727,Salaried,111000.0
492,62,Male,Urban,HighSchool,836000.0,659,Retired,67000.0
493,41,Male,Rural,Graduation,1408000.0,694,Salaried,352000.0
494,27,Female,Rural,HighSchool,531000.0,684,Retired,143000.0
495,62,Male,Suburb,Masters,2071000.0,676,Self-employed,373000.0
496,48,Male,Suburb,HighSchool,2485000.0,698,Salaried,273000.0
497,24,Male,Suburb,HighSchool,410000.0,674,Salaried,98000.0
498,37,Male,Rural,HighSchool,257000.0,653,Salaried,49000.0
499,26,Male,Suburb,HighSchool,925000.0,723,Salaried,176000.0
500,19,Male,Urban,Graduation,1780000.0,747,Self-employed,374000.0
501,53,Female,Suburb,HighSchool,1016000.0,751,Salaried,91000.0
502,68,Female,Suburb,HighSchool,488000.0,648,Retired,34000.0
503,19,Male,Urban,Graduation,952000.0,750,Salaried,152000.0
504,48,Male,Urban,HighSchool,690000.0,779,Self-employed,248000.0
505,30,Male,Rural,HighSchool,1381000.0,647,Salaried,166000.0
506,32,Female,Urban,Graduation,816000.0,655,Salaried,294000.0
507,31,Male,Urban,Graduation,1376000.0,637,Salaried,372000.0
508,27,Female,Suburb,Masters,2443000.0,645,Self-employed,1588000.0
509,40,Female,Rural,PostDoc,2071000.0,771,Salaried,476000.0
510,27,Male,Urban,Masters,1345000.0,654,Business,202000.0
511,44,Male,Rural,Graduation,1802000.0,735,Salaried,198000.0
512,39,Male,Urban,PostDoc,632000.0,622,Salaried,164000.0
513,36,Male,Rural,Masters,4060000.0,631,Salaried,690000.0
514,26,Male,Urban,HighSchool,402000.0,660,Self-employed,56000.0
515,31,Male,Suburb,Graduation,1253000.0,729,Self-employed,200000.0
516,51,Male,Rural,Graduation,800000.0,690,Salaried,112000.0
517,47,Male,Rural,Graduation,2905000.0,696,Self-employed,407000.0
518,25,Female,Urban,HighSchool,658000.0,660,Self-employed,99000.0
519,41,Male,Rural,Graduation,1557000.0,672,Salaried,856000.0
520,51,Female,Urban,HighSchool,1217000.0,642,Self-employed,183000.0
521,18,Female,Rural,Graduation,1728000.0,734,Salaried,397000.0
522,48,Female,Rural,Graduation,869000.0,717,Retired,148000.0
523,30,Female,Suburb,Graduation,1057000.0,684,Self-employed,116000.0
524,48,Male,Suburb,Graduation,2858000.0,683,Salaried,743000.0
525,28,Male,Rural,Graduation,943000.0,713,Self-employed,236000.0
526,18,Female,Suburb,Graduation,1983000.0,747,Salaried,337000.0
527,18,Female,Rural,Graduation,1111000.0,667,Salaried,311000.0
528,40,Female,Urban,Graduation,1118000.0,733,Salaried,201000.0
529,43,Female,Rural,Graduation,2028000.0,668,Self-employed,426000.0
530,26,Male,Rural,Masters,1653000.0,688,Salaried,512000.0
531,49,Male,Suburb,HighSchool,1377000.0,690,Salaried,234000.0
532,18,Male,Suburb,HighSchool,462000.0,755,Self-employed,199000.0
533,39,Male,Urban,Graduation,2094000.0,675,Self-employed,293000.0
534,21,Male,Urban,Graduation,1310000.0,597,Salaried,393000.0
535,30,Female,Urban,PostDoc,2352000.0,651,Self-employed,494000.0
536,40,Female,Rural,Graduation,555000.0,797,Salaried,122000.0
537,27,Male,Urban,Graduation,1470000.0,617,Self-employed,441000.0
538,34,Female,Urban,Graduation,2188000.0,606,Self-employed,591000.0
539,55,Female,Suburb,Masters,2828000.0,740,Self-employed,339000.0
540,31,Female,Suburb,HighSchool,234000.0,734,Retired,35000.0
541,52,Male,Urban,Graduation,2810000.0,681,Self-employed,478000.0
542,23,Female,Urban,HighSchool,777000.0,726,Salaried,148000.0
543,47,Female,Rural,Masters,3203000.0,677,Self-employed,897000.0
544,61,Male,Rural,Masters,2625000.0,651,Business,262000.0
545,18,Male,Suburb,Graduation,382000.0,785,Salaried,103000.0
546,28,Female,Urban,Graduation,1570000.0,666,Self-employed,377000.0
547,48,Male,Urban,HighSchool,798000.0,632,Salaried,263000.0
548,36,Male,Urban,Masters,1426000.0,615,Salaried,157000.0
549,45,Male,Urban,Masters,5494000.0,765,Self-employed,1154000.0
550,30,Female,Urban,HighSchool,950000.0,708,Salaried,218000.0
551,41,Female,Rural,HighSchool,913000.0,741,Salaried,82000.0
552,37,Male,Rural,Graduation,864000.0,792,Salaried,138000.0
553,57,Male,Urban,Graduation,1023000.0,674,Self-employed,123000.0
554,43,Female,Rural,Masters,2883000.0,806,Self-employed,432000.0
555,45,Female,Rural,HighSchool,317000.0,693,Self-employed,108000.0
556,33,Female,Urban,Graduation,1661000.0,703,Self-employed,532000.0
557,32,Male,Rural,Graduation,1690000.0,769,Salaried,304000.0
558,33,Male,Urban,HighSchool,1468000.0,702,Salaried,631000.0
559,45,Male,Rural,Graduation,2399000.0,741,Salaried,432000.0
560,33,Female,Urban,Graduation,2230000.0,675,Salaried,268000.0
561,44,Male,Urban,Masters,1684000.0,719,Salaried,455000.0
562,71,Male,Rural,Graduation,921000.0,770,Business,230000.0
563,53,Male,Rural,Graduation,1754000.0,730,Self-employed,333000.0
564,35,Male,Suburb,HighSchool,947000.0,679,Business,170000.0
565,58,Female,Urban,HighSchool,1643000.0,703,Self-employed,312000.0
566,33,Male,Urban,HighSchool,1552000.0,679,Salaried,404000.0
567,18,Female,Urban,HighSchool,327000.0,696,Salaried,85000.0
568,24,Female,Urban,Graduation,1697000.0,775,Retired,475000.0
569,18,Male,Rural,Graduation,326000.0,706,Salaried,59000.0
570,34,Female,Rural,HighSchool,859000.0,742,Self-employed,155000.0
571,40,Female,Suburb,Graduation,1961000.0,725,Self-employed,392000.0
572,65,Female,Urban,HighSchool,495000.0,764,Self-employed,64000.0
573,44,Male,Suburb,PostDoc,4567000.0,647,Self-employed,548000.0
574,36,Male,Suburb,Graduation,771000.0,710,Salaried,278000.0
575,52,Male,Suburb,Graduation,1305000.0,792,Retired,261000.0
576,18,Female,Suburb,Graduation,1539000.0,667,Salaried,200000.0
577,43,Female,Suburb,Graduation,1223000.0,809,Self-employed,183000.0
578,51,Female,Rural,Graduation,1330000.0,657,Salaried,200000.0
579,18,Male,Rural,Graduation,1175000.0,686,Business,306000.0
580,57,Male,Suburb,Graduation,2498000.0,740,Salaried,999000.0
581,45,Female,Rural,Graduation,1466000.0,707,Salaried,235000.0
582,33,Male,Rural,Graduation,2780000.0,598,Salaried,222000.0
583,49,Female,Suburb,Graduation,1300000.0,720,Business,312000.0
584,74,Male,Rural,Masters,5708000.0,706,Retired,571000.0
585,42,Male,Rural,Graduation,1846000.0,672,Salaried,295000.0
586,43,Male,Urban,HighSchool,1175000.0,687,Self-employed,505000.0
587,33,Male,Suburb,Graduation,705000.0,596,Self-employed,70000.0
588,27,Male,Urban,PostDoc,4897000.0,672,Salaried,686000.0
589,52,Male,Urban,Masters,2640000.0,736,Salaried,317000.0
590,27,Male,Suburb,Masters,5755000.0,708,Salaried,576000.0
591,41,Male,Urban,HighSchool,932000.0,750,Salaried,140000.0
592,32,Male,Urban,Graduation,1231000.0,792,Self-employed,222000.0
593,47,Female,Rural,HighSchool,681000.0,658,Salaried,245000.0
594,45,Male,Urban,Graduation,1471000.0,655,Salaried,221000.0
595,55,Female,Suburb,Graduation,3323000.0,747,Salaried,864000.0
596,32,Female,Rural,Masters,2878000.0,692,Salaried,1353000.0
597,35,Female,Rural,HighSchool,879000.0,690,Salaried,475000.0
598,25,Female,Rural,Masters,2695000.0,835,Salaried,404000.0
599,33,Male,Suburb,HighSchool,592000.0,762,Self-employed,260000.0
600,45,Female,Suburb,Graduation,1133000.0,707,Salaried,306000.0
601,51,Female,Suburb,HighSchool,672000.0,725,Self-employed,249000.0
602,26,Female,Urban,PostDoc,4301000.0,710,Salaried,516000.0
603,53,Male,Urban,Graduation,2768000.0,634,Salaried,471000.0
604,60,Male,Rural,Graduation,1159000.0,717,Salaried,290000.0
605,46,Male,Rural,HighSchool,621000.0,693,Self-employed,62000.0
606,68,Female,Suburb,Graduation,1744000.0,667,Self-employed,244000.0
607,28,Female,Suburb,HighSchool,412000.0,680,Salaried,45000.0
608,21,Male,Urban,HighSchool,694000.0,637,Salaried,118000.0
609,18,Male,Urban,Graduation,2054000.0,623,Salaried,370000.0
610,62,Female,Suburb,Graduation,2118000.0,665,Retired,1716000.0
611,49,Male,Suburb,HighSchool,1504000.0,658,Self-employed,346000.0
612,39,Female,Urban,Graduation,705000.0,796,Salaried,70000.0
613,44,Female,Rural,Graduation,1128000.0,770,Salaried,248000.0
614,23,Male,Rural,Masters,659000.0,677,Self-employed,40000.0
615,76,Female,Urban,Masters,3040000.0,726,Retired,912000.0
616,41,Male,Urban,Graduation,4165000.0,699,Self-employed,1291000.0
617,41,Female,Rural,Masters,5307000.0,673,Self-employed,531000.0
618,50,Female,Urban,Graduation,1887000.0,653,Salaried,472000.0
619,47,Female,Rural,HighSchool,916000.0,684,Business,156000.0
620,43,Male,Rural,Graduation,1823000.0,675,Salaried,255000.0
621,28,Male,Urban,Masters,1020000.0,692,Self-employed,428000.0
622,47,Male,Suburb,PostDoc,3911000.0,802,Self-employed,626000.0
623,68,Male,Suburb,PostDoc,1471000.0,695,Self-employed,338000.0
624,60,Male,Suburb,Graduation,481000.0,637,Salaried,82000.0
625,63,Male,Suburb,Graduation,1496000.0,689,Business,598000.0
626,32,Male,Suburb,HighSchool,2385000.0,758,Salaried,429000.0
627,25,Male,Suburb,HighSchool,1511000.0,801,Self-employed,212000.0
628,38,Male,Suburb,Graduation,2389000.0,632,Business,478000.0
629,40,Female,Urban,Graduation,1393000.0,702,Salaried,153000.0
630,56,Female,Urban,Graduation,3616000.0,717,Self-employed,1916000.0
631,18,Male,Suburb,Graduation,776000.0,750,Business,326000.0
632,62,Male,Urban,Graduation,975000.0,691,Retired,176000.0
633,37,Male,Rural,Masters,1566000.0,700,Salaried,219000.0
634,33,Male,Suburb,HighSchool,330000.0,679,Salaried,53000.0
635,24,Male,Rural,Graduation,3432000.0,634,Retired,378000.0
636,18,Female,Urban,Graduation,1314000.0,747,Salaried,197000.0
637,52,Female,Suburb,HighSchool,602000.0,652,Salaried,90000.0
638,41,Female,Rural,Graduation,1345000.0,621,Self-employed,148000.0
639,20,Male,Urban,HighSchool,574000.0,676,Salaried,201000.0
640,20,Female,Suburb,Graduation,2123000.0,616,Retired,403000.0
641,34,Female,Suburb,Graduation,3913000.0,679,Self-employed,1017000.0
642,65,Male,Rural,Masters,4884000.0,677,Retired,830000.0
643,36,Male,Rural,Masters,2978000.0,695,Salaried,357000.0
644,18,Male,Rural,Graduation,1175000.0,676,Salaried,188000.0
645,36,Male,Urban,Masters,2177000.0,702,Salaried,327000.0
646,35,Female,Rural,Masters,2123000.0,793,Salaried,679000.0
647,18,Male,Rural,Graduation,1060000.0,575,Salaried,413000.0
648,39,Male,Rural,HighSchool,723000.0,776,Business,80000.0
649,36,Male,Suburb,HighSchool,614000.0,628,Salaried,117000.0
650,50,Male,Rural,Masters,1433000.0,722,Self-employed,287000.0
651,67,Female,Rural,Graduation,1644000.0,763,Self-employed,247000.0
652,56,Female,Urban,HighSchool,503000.0,690,Salaried,86000.0
653,35,Female,Urban,Graduation,978000.0,710,Salaried,196000.0
654,23,Male,Rural,HighSchool,604000.0,736,Salaried,66000.0
655,78,Female,Urban,Masters,3634000.0,752,Self-employed,799000.0
656,40,Male,Urban,Masters,2441000.0,641,Business,586000.0
657,40,Female,Urban,Graduation,1769000.0,720,Salaried,195000.0
658,39,Male,Suburb,HighSchool,980000.0,696,Business,392000.0
659,42,Male,Rural,Graduation,3472000.0,724,Salaried,660000.0
660,37,Male,Rural,HighSchool,1784000.0,724,Self-employed,714000.0
661,31,Male,Rural,Graduation,1012000.0,696,Self-employed,223000.0
662,31,Female,Urban,Masters,3038000.0,700,Salaried,608000.0
663,39,Male,Urban,HighSchool,731000.0,727,Self-employed,241000.0
664,31,Male,Urban,Graduation,532000.0,677,Salaried,122000.0
665,29,Male,Suburb,HighSchool,973000.0,737,Retired,107000.0
666,41,Female,Urban,Graduation,1075000.0,663,Salaried,226000.0
667,36,Male,Suburb,HighSchool,547000.0,799,Self-employed,137000.0
668,62,Female,Rural,Graduation,1316000.0,724,Self-employed,184000.0
669,18,Female,Urban,Graduation,687000.0,712,Self-employed,261000.0
670,56,Male,Suburb,Masters,6488000.0,671,Salaried,1168000.0
671,58,Male,Suburb,Graduation,927000.0,694,Salaried,204000.0
672,18,Male,Urban,Graduation,928000.0,721,Salaried,176000.0
673,34,Female,Suburb,PostDoc,1265000.0,762,Salaried,405000.0
674,34,Male,Urban,Graduation,886000.0,642,Self-employed,266000.0
675,18,Male,Suburb,Graduation,519000.0,632,Self-employed,99000.0
676,28,Female,Rural,HighSchool,891000.0,676,Salaried,116000.0
677,23,Female,Rural,Masters,795000.0,679,Business,87000.0
678,66,Male,Rural,Graduation,3745000.0,677,Retired,637000.0
679,54,Male,Urban,HighSchool,493000.0,723,Salaried,104000.0
680,59,Male,Rural,HighSchool,596000.0,711,Salaried,107000.0
681,50,Male,Rural,Graduation,2178000.0,688,Salaried,392000.0
682,23,Male,Rural,HighSchool,1629000.0,768,Salaried,228000.0
683,32,Female,Urban,Graduation,999000.0,815,Self-employed,90000.0
684,47,Male,Suburb,HighSchool,1184000.0,727,Salaried,225000.0
685,21,Female,Urban,Graduation,625000.0,722,Salaried,75000.0
686,50,Female,Urban,HighSchool,704000.0,703,Self-employed,141000.0
687,36,Male,Rural,Graduation,1243000.0,644,Retired,286000.0
688,34,Female,Suburb,HighSchool,495000.0,749,Business,183000.0
689,50,Male,Rural,Graduation,2750000.0,688,Self-employed,412000.0
690,46,Female,Rural,Masters,3472000.0,697,Salaried,347000.0
691,34,Female,Urban,Masters,1534000.0,706,Salaried,261000.0
692,57,Male,Urban,HighSchool,288000.0,639,Business,60000.0
693,23,Male,Urban,Graduation,757000.0,765,Retired,273000.0
694,49,Male,Rural,Graduation,2886000.0,742,Self-employed,981000.0
695,48,Male,Suburb,PostDoc,3289000.0,658,Business,592000.0
696,35,Male,Suburb,Masters,3381000.0,647,Self-employed,575000.0
697,44,Male,Rural,HighSchool,1940000.0,660,Salaried,213000.0
698,21,Female,Suburb,HighSchool,835000.0,659,Salaried,134000.0
699,53,Male,Rural,Graduation,2827000.0,643,Salaried,707000.0
700,37,Female,Suburb,HighSchool,585000.0,715,Salaried,216000.0
701,32,Female,Rural,PostDoc,5125000.0,715,Salaried,1384000.0
702,55,Male,Suburb,PostDoc,3400000.0,637,Salaried,476000.0
703,29,Female,Urban,Masters,1271000.0,802,Salaried,127000.0
704,18,Male,Urban,HighSchool,1688000.0,649,Self-employed,371000.0
705,18,Male,Urban,Graduation,992000.0,598,Salaried,159000.0
706,49,Female,Urban,Graduation,1076000.0,732,Salaried,280000.0
707,20,Male,Rural,Graduation,1282000.0,699,Salaried,167000.0
708,66,Female,Suburb,HighSchool,622000.0,680,Retired,280000.0
709,18,Female,Rural,Graduation,534000.0,706,Salaried,85000.0
710,65,Female,Urban,HighSchool,956000.0,697,Business,411000.0
711,43,Female,Suburb,Graduation,697000.0,734,Business,195000.0
712,38,Female,Rural,PostDoc,2447000.0,689,Salaried,636000.0
713,31,Male,Urban,Masters,996000.0,675,Salaried,120000.0
714,45,Male,Suburb,Masters,3752000.0,710,Self-employed,375000.0
715,39,Female,Suburb,Masters,4959000.0,739,Salaried,893000.0
716,56,Male,Urban,HighSchool,485000.0,695,Business,53000.0
717,41,Male,Urban,Graduation,4062000.0,697,Salaried,1300000.0
718,42,Male,Suburb,Graduation,2072000.0,764,Salaried,642000.0
719,34,Female,Urban,Graduation,1443000.0,702,Retired,346000.0
720,39,Male,Rural,Graduation,637000.0,626,Salaried,96000.0
721,44,Female,Urban,Masters,1000000.0,703,Salaried,320000.0
722,18,Male,Urban,Graduation,983000.0,700,Salaried,187000.0
